MatchDate,Season,Model,HomeTeam,AwayTeam,P_H,P_D,P_A,Actual,PSH,PSD,PSA,PSCH,PSCD,PSCA
2022-05-15,2021-2022,Weight_40_60,Groningen,Cambuur,0.5776,0.1942,0.2282,2,1.78,4.05,4.5,1.63,4.28,5.49
2022-05-15,2021-2022,Weight_40_60,Zwolle,PSV Eindhoven,0.1404,0.1712,0.6883,2,6.66,5.09,1.46,6.81,5.6,1.41
2022-05-15,2021-2022,Weight_40_60,Willem II,Utrecht,0.2082,0.2455,0.5463,0,2.19,4.14,3.03,2.31,3.81,3.01
2022-05-15,2021-2022,Weight_40_60,Vitesse,Ajax,0.1116,0.1685,0.7199,1,6.68,5.43,1.43,5.23,4.52,1.62
2022-05-15,2021-2022,Weight_40_60,Nijmegen,For Sittard,0.5151,0.2202,0.2646,2,2.22,3.92,3.1,2.0,4.01,3.57
2022-05-15,2021-2022,Weight_40_60,Feyenoord,Twente,0.6033,0.1995,0.1972,2,1.52,5.04,5.76,1.51,5.05,5.9
2022-05-15,2021-2022,Weight_40_60,Heerenveen,Go Ahead Eagles,0.4096,0.2611,0.3293,0,1.91,4.05,3.88,1.74,4.25,4.56
2022-05-15,2021-2022,Weight_40_60,AZ Alkmaar,Waalwijk,0.6936,0.1709,0.1355,2,1.25,6.78,10.92,1.23,7.78,13.06
2022-05-15,2021-2022,Weight_40_60,Heracles,Sparta Rotterdam,0.4882,0.2776,0.2341,2,2.56,2.9,3.42,2.47,2.93,3.54
2022-05-01,2021-2022,Weight_50_50,Heerenveen,Cambuur,0.542,0.2144,0.2436,1,1.81,4.09,4.32,1.94,3.78,3.99
2022-05-01,2021-2022,Weight_50_50,Go Ahead Eagles,Vitesse,0.4068,0.252,0.3412,2,2.97,3.48,2.48,2.9,3.38,2.59
2022-05-01,2021-2022,Weight_50_50,PSV Eindhoven,Willem II,0.887,0.0782,0.0348,0,1.15,8.76,21.03,1.13,9.5,21.89
2022-05-01,2021-2022,Weight_50_50,For Sittard,Feyenoord,0.1399,0.1598,0.7003,2,7.19,5.32,1.42,8.55,5.95,1.33
2022-05-01,2021-2022,Weight_50_50,Waalwijk,Groningen,0.3628,0.2424,0.3949,0,2.87,3.36,2.62,2.79,3.29,2.74
2022-05-06,2021-2022,Weight_50_50,Cambuur,Waalwijk,0.4543,0.2232,0.3225,1,2.28,3.75,3.09,2.2,3.64,3.34
2022-05-07,2021-2022,Weight_50_50,Twente,For Sittard,0.6763,0.1783,0.1455,2,1.44,4.84,7.51,1.4,5.24,7.83
2022-05-07,2021-2022,Weight_50_50,Willem II,Heracles,0.2707,0.2741,0.4552,0,2.28,3.51,3.29,2.35,3.26,3.38
2022-05-07,2021-2022,Weight_50_50,Zwolle,Utrecht,0.3229,0.2505,0.4267,1,2.77,3.52,2.61,2.51,3.53,2.89
2022-05-07,2021-2022,Weight_50_50,Groningen,Sparta Rotterdam,0.5215,0.2494,0.2291,2,2.17,3.53,3.52,2.06,3.36,4.07
2022-05-08,2021-2022,Weight_50_50,Feyenoord,PSV Eindhoven,0.4244,0.2113,0.3643,1,2.44,4.0,2.72,2.1,3.91,3.15
2022-05-08,2021-2022,Weight_50_50,Vitesse,Heerenveen,0.4838,0.2517,0.2645,2,1.91,4.07,3.85,1.98,3.69,3.95
2022-05-08,2021-2022,Weight_50_50,Nijmegen,Go Ahead Eagles,0.4255,0.239,0.3356,0,2.15,3.64,3.48,2.01,3.65,3.88
2022-05-08,2021-2022,Weight_50_50,AZ Alkmaar,Ajax,0.18,0.193,0.6269,1,4.39,4.31,1.75,4.26,3.87,1.86
2022-05-11,2021-2022,Weight_50_50,Ajax,Heerenveen,0.8419,0.1074,0.0506,0,1.16,9.1,15.5,1.15,9.39,16.39
2022-05-11,2021-2022,Weight_50_50,Cambuur,Willem II,0.55,0.2236,0.2264,1,2.67,3.81,2.56,3.26,3.76,2.19
2022-05-11,2021-2022,Weight_50_50,For Sittard,Vitesse,0.3318,0.2384,0.4298,2,2.68,3.68,2.61,3.06,3.5,2.41
2022-05-11,2021-2022,Weight_50_50,Go Ahead Eagles,Feyenoord,0.203,0.2004,0.5966,2,6.11,5.28,1.47,5.16,4.6,1.62
2022-05-11,2021-2022,Weight_50_50,PSV Eindhoven,Nijmegen,0.8207,0.1075,0.0718,0,1.19,8.14,13.9,1.16,8.96,15.75
2022-05-11,2021-2022,Weight_50_50,Sparta Rotterdam,Zwolle,0.3801,0.2893,0.3306,0,2.37,3.44,3.16,2.44,3.36,3.13
2022-05-11,2021-2022,Weight_50_50,Twente,Groningen,0.5799,0.2124,0.2077,0,1.57,4.32,6.06,1.47,4.61,7.41
2022-05-11,2021-2022,Weight_50_50,Utrecht,AZ Alkmaar,0.3965,0.2304,0.3732,1,3.11,4.02,2.19,2.99,4.01,2.25
2022-05-11,2021-2022,Weight_50_50,Waalwijk,Heracles,0.3704,0.2578,0.3718,0,2.29,3.59,3.2,2.26,3.24,3.62
2022-05-15,2021-2022,Weight_50_50,Groningen,Cambuur,0.5818,0.1936,0.2246,2,1.78,4.05,4.5,1.63,4.28,5.49
2022-05-15,2021-2022,Weight_50_50,Zwolle,PSV Eindhoven,0.139,0.1692,0.6918,2,6.66,5.09,1.46,6.81,5.6,1.41
2022-05-15,2021-2022,Weight_50_50,Willem II,Utrecht,0.209,0.2431,0.5479,0,2.19,4.14,3.03,2.31,3.81,3.01
2022-05-15,2021-2022,Weight_50_50,Vitesse,Ajax,0.1242,0.1785,0.6973,1,6.68,5.43,1.43,5.23,4.52,1.62
2022-05-15,2021-2022,Weight_50_50,Nijmegen,For Sittard,0.5251,0.2152,0.2598,2,2.22,3.92,3.1,2.0,4.01,3.57
2022-05-15,2021-2022,Weight_50_50,Feyenoord,Twente,0.6085,0.1981,0.1933,2,1.52,5.04,5.76,1.51,5.05,5.9
2022-05-15,2021-2022,Weight_50_50,Heerenveen,Go Ahead Eagles,0.4259,0.2556,0.3186,0,1.91,4.05,3.88,1.74,4.25,4.56
2022-05-15,2021-2022,Weight_50_50,AZ Alkmaar,Waalwijk,0.6858,0.1734,0.1409,2,1.25,6.78,10.92,1.23,7.78,13.06
2022-05-15,2021-2022,Weight_50_50,Heracles,Sparta Rotterdam,0.4898,0.2718,0.2384,2,2.56,2.9,3.42,2.47,2.93,3.54
2022-05-01,2021-2022,Weight_60_40,Heerenveen,Cambuur,0.5578,0.2094,0.2328,1,1.81,4.09,4.32,1.94,3.78,3.99
2022-05-01,2021-2022,Weight_60_40,Go Ahead Eagles,Vitesse,0.3849,0.2514,0.3637,2,2.97,3.48,2.48,2.9,3.38,2.59
2022-05-01,2021-2022,Weight_60_40,PSV Eindhoven,Willem II,0.8869,0.0784,0.0348,0,1.15,8.76,21.03,1.13,9.5,21.89
2022-05-01,2021-2022,Weight_60_40,For Sittard,Feyenoord,0.1453,0.1621,0.6926,2,7.19,5.32,1.42,8.55,5.95,1.33
2022-05-01,2021-2022,Weight_60_40,Waalwijk,Groningen,0.3694,0.2411,0.3895,0,2.87,3.36,2.62,2.79,3.29,2.74
2022-05-06,2021-2022,Weight_60_40,Cambuur,Waalwijk,0.4483,0.2231,0.3286,1,2.28,3.75,3.09,2.2,3.64,3.34
2022-05-07,2021-2022,Weight_60_40,Twente,For Sittard,0.668,0.1807,0.1513,2,1.44,4.84,7.51,1.4,5.24,7.83
2022-05-07,2021-2022,Weight_60_40,Willem II,Heracles,0.2768,0.2708,0.4524,0,2.28,3.51,3.29,2.35,3.26,3.38
2022-05-07,2021-2022,Weight_60_40,Zwolle,Utrecht,0.3219,0.2461,0.4319,1,2.77,3.52,2.61,2.51,3.53,2.89
2022-05-07,2021-2022,Weight_60_40,Groningen,Sparta Rotterdam,0.5178,0.2483,0.2339,2,2.17,3.53,3.52,2.06,3.36,4.07
2022-05-08,2021-2022,Weight_60_40,Feyenoord,PSV Eindhoven,0.4173,0.2127,0.37,1,2.44,4.0,2.72,2.1,3.91,3.15
2022-05-08,2021-2022,Weight_60_40,Vitesse,Heerenveen,0.501,0.2456,0.2534,2,1.91,4.07,3.85,1.98,3.69,3.95
2022-05-08,2021-2022,Weight_60_40,Nijmegen,Go Ahead Eagles,0.445,0.2338,0.3212,0,2.15,3.64,3.48,2.01,3.65,3.88
2022-05-08,2021-2022,Weight_60_40,AZ Alkmaar,Ajax,0.178,0.1932,0.6288,1,4.39,4.31,1.75,4.26,3.87,1.86
2022-05-11,2021-2022,Weight_60_40,Ajax,Heerenveen,0.8393,0.1084,0.0523,0,1.16,9.1,15.5,1.15,9.39,16.39
2022-05-11,2021-2022,Weight_60_40,Cambuur,Willem II,0.5413,0.2257,0.233,1,2.67,3.81,2.56,3.26,3.76,2.19
2022-05-11,2021-2022,Weight_60_40,For Sittard,Vitesse,0.3206,0.2357,0.4437,2,2.68,3.68,2.61,3.06,3.5,2.41
2022-05-11,2021-2022,Weight_60_40,Go Ahead Eagles,Feyenoord,0.2013,0.1988,0.5999,2,6.11,5.28,1.47,5.16,4.6,1.62
2022-05-11,2021-2022,Weight_60_40,PSV Eindhoven,Nijmegen,0.8203,0.1074,0.0724,0,1.19,8.14,13.9,1.16,8.96,15.75
2022-05-11,2021-2022,Weight_60_40,Sparta Rotterdam,Zwolle,0.3888,0.2828,0.3284,0,2.37,3.44,3.16,2.44,3.36,3.13
2022-05-11,2021-2022,Weight_60_40,Twente,Groningen,0.5771,0.2133,0.2096,0,1.57,4.32,6.06,1.47,4.61,7.41
2022-05-11,2021-2022,Weight_60_40,Utrecht,AZ Alkmaar,0.413,0.2292,0.3578,1,3.11,4.02,2.19,2.99,4.01,2.25
2022-05-11,2021-2022,Weight_60_40,Waalwijk,Heracles,0.3768,0.2532,0.37,0,2.29,3.59,3.2,2.26,3.24,3.62
2022-05-15,2021-2022,Weight_60_40,Groningen,Cambuur,0.586,0.193,0.221,2,1.78,4.05,4.5,1.63,4.28,5.49
2022-05-15,2021-2022,Weight_60_40,Zwolle,PSV Eindhoven,0.1375,0.1673,0.6953,2,6.66,5.09,1.46,6.81,5.6,1.41
2022-05-15,2021-2022,Weight_60_40,Willem II,Utrecht,0.2097,0.2409,0.5494,0,2.19,4.14,3.03,2.31,3.81,3.01
2022-05-15,2021-2022,Weight_60_40,Vitesse,Ajax,0.1375,0.1883,0.6742,1,6.68,5.43,1.43,5.23,4.52,1.62
2022-05-15,2021-2022,Weight_60_40,Nijmegen,For Sittard,0.5346,0.2104,0.255,2,2.22,3.92,3.1,2.0,4.01,3.57
2022-05-15,2021-2022,Weight_60_40,Feyenoord,Twente,0.6136,0.1968,0.1895,2,1.52,5.04,5.76,1.51,5.05,5.9
2022-05-15,2021-2022,Weight_60_40,Heerenveen,Go Ahead Eagles,0.442,0.25,0.308,0,1.91,4.05,3.88,1.74,4.25,4.56
2022-05-15,2021-2022,Weight_60_40,AZ Alkmaar,Waalwijk,0.6777,0.1759,0.1464,2,1.25,6.78,10.92,1.23,7.78,13.06
2022-05-15,2021-2022,Weight_60_40,Heracles,Sparta Rotterdam,0.4912,0.2663,0.2425,2,2.56,2.9,3.42,2.47,2.93,3.54
2022-05-01,2021-2022,Weight_70_30,Heerenveen,Cambuur,0.5733,0.2044,0.2223,1,1.81,4.09,4.32,1.94,3.78,3.99
2022-05-01,2021-2022,Weight_70_30,Go Ahead Eagles,Vitesse,0.3635,0.2501,0.3863,2,2.97,3.48,2.48,2.9,3.38,2.59
2022-05-01,2021-2022,Weight_70_30,PSV Eindhoven,Willem II,0.8867,0.0786,0.0347,0,1.15,8.76,21.03,1.13,9.5,21.89
2022-05-01,2021-2022,Weight_70_30,For Sittard,Feyenoord,0.1508,0.1643,0.6849,2,7.19,5.32,1.42,8.55,5.95,1.33
2022-05-01,2021-2022,Weight_70_30,Waalwijk,Groningen,0.3759,0.2398,0.3843,0,2.87,3.36,2.62,2.79,3.29,2.74
2022-05-06,2021-2022,Weight_70_30,Cambuur,Waalwijk,0.4422,0.223,0.3348,1,2.28,3.75,3.09,2.2,3.64,3.34
2022-05-07,2021-2022,Weight_70_30,Twente,For Sittard,0.6598,0.1831,0.1571,2,1.44,4.84,7.51,1.4,5.24,7.83
2022-05-07,2021-2022,Weight_70_30,Willem II,Heracles,0.283,0.2676,0.4494,0,2.28,3.51,3.29,2.35,3.26,3.38
2022-05-07,2021-2022,Weight_70_30,Zwolle,Utrecht,0.3208,0.2421,0.4371,1,2.77,3.52,2.61,2.51,3.53,2.89
2022-05-07,2021-2022,Weight_70_30,Groningen,Sparta Rotterdam,0.5142,0.2473,0.2386,2,2.17,3.53,3.52,2.06,3.36,4.07
2022-05-08,2021-2022,Weight_70_30,Feyenoord,PSV Eindhoven,0.4104,0.214,0.3756,1,2.44,4.0,2.72,2.1,3.91,3.15
2022-05-08,2021-2022,Weight_70_30,Vitesse,Heerenveen,0.5183,0.2394,0.2423,2,1.91,4.07,3.85,1.98,3.69,3.95
2022-05-08,2021-2022,Weight_70_30,Nijmegen,Go Ahead Eagles,0.4644,0.2286,0.307,0,2.15,3.64,3.48,2.01,3.65,3.88
2022-05-08,2021-2022,Weight_70_30,AZ Alkmaar,Ajax,0.1761,0.1934,0.6305,1,4.39,4.31,1.75,4.26,3.87,1.86
2022-05-11,2021-2022,Weight_70_30,Ajax,Heerenveen,0.8366,0.1094,0.054,0,1.16,9.1,15.5,1.15,9.39,16.39
2022-05-11,2021-2022,Weight_70_30,Cambuur,Willem II,0.5326,0.2277,0.2397,1,2.67,3.81,2.56,3.26,3.76,2.19
2022-05-11,2021-2022,Weight_70_30,For Sittard,Vitesse,0.3094,0.233,0.4576,2,2.68,3.68,2.61,3.06,3.5,2.41
2022-05-11,2021-2022,Weight_70_30,Go Ahead Eagles,Feyenoord,0.1996,0.1973,0.603,2,6.11,5.28,1.47,5.16,4.6,1.62
2022-05-11,2021-2022,Weight_70_30,PSV Eindhoven,Nijmegen,0.82,0.1072,0.0728,0,1.19,8.14,13.9,1.16,8.96,15.75
